Date,Time,CO,PM 10,NO,NOx,PM 2.5,SO2,NO2,Benzene
5/25/2020,5:00:00,0.1,-200,1.7,45,51,11.6,40,0.5462
5/25/2020,6:00:00,0.2,-200,2.6,40,45,13.4,34.5,0.5272
5/25/2020,7:00:00,1.1,-200,8.8,101,82,15.2,31,0.5329
5/25/2020,8:00:00,3,-200,22.2,183,100,16.3,27.5,0.5066
5/25/2020,9:00:00,2.1,-200,15.3,149,91,19.2,20,0.439
5/25/2020,10:00:00,2.6,-200,14,207,130,24.9,13,0.4038
5/25/2020,11:00:00,3.2,-200,18.5,289,155,28.3,9.9,0.3754
5/25/2020,12:00:00,2.1,-200,13.5,159,114,29.2,9.8,0.3914
5/25/2020,13:00:00,2.2,-200,15.8,162,127,31.6,9.2,0.419
5/25/2020,14:00:00,2.4,-200,18.5,173,138,32.6,9.3,0.4499
5/25/2020,15:00:00,-200,-200,12.6,-200,-200,32.6,9.2,0.4463
5/25/2020,16:00:00,-200,-200,12,-200,-200,32.3,10,0.4747
5/25/2020,17:00:00,-200,-200,15.4,-200,-200,32.1,10.7,0.4996
5/25/2020,18:00:00,-200,-200,24.9,-200,-200,29.7,12.2,0.5007
5/25/2020,19:00:00,-200,-200,-200,-200,-200,-200,-200,-200
5/25/2020,20:00:00,-200,-200,-200,-200,-200,-200,-200,-200
5/25/2020,21:00:00,-200,-200,-200,-200,-200,-200,-200,-200
5/25/2020,22:00:00,-200,-200,-200,-200,-200,-200,-200,-200
5/25/2020,23:00:00,-200,-200,-200,-200,-200,-200,-200,-200
5/26/2020,0:00:00,-200,-200,-200,-200,-200,-200,-200,-200
5/26/2020,1:00:00,-200,-200,-200,-200,-200,-200,-200,-200
5/26/2020,2:00:00,-200,-200,-200,-200,-200,-200,-200,-200
5/26/2020,3:00:00,-200,-200,-200,-200,-200,-200,-200,-200
5/26/2020,4:00:00,-200,-200,-200,-200,-200,-200,-200,-200
5/26/2020,5:00:00,-200,-200,-200,-200,-200,-200,-200,-200
5/26/2020,6:00:00,-200,-200,-200,-200,-200,-200,-200,-200
5/26/2020,7:00:00,-200,-200,-200,-200,-200,-200,-200,-200
5/26/2020,8:00:00,-200,-200,-200,-200,-200,-200,-200,-200
5/26/2020,9:00:00,4,-200,40.2,-200,-200,20.4,35.7,0.844
5/26/2020,10:00:00,2.2,-200,14.9,188,136,26.1,23.8,0.7938
5/26/2020,11:00:00,1.8,-200,13.8,159,135,28.8,21.1,0.8193
5/26/2020,12:00:00,1.6,-200,12.3,146,115,29.6,19.4,0.7897
5/26/2020,13:00:00,1.8,-200,14,127,112,31.6,16.4,0.7489
5/26/2020,14:00:00,1.6,-200,11.8,128,112,32.3,13.3,0.6303
5/26/2020,15:00:00,1.6,-200,12,120,109,31.8,13.5,0.6249
5/26/2020,16:00:00,1.3,-200,9.7,115,112,31.8,13.8,0.6394
5/26/2020,17:00:00,-200,-200,18,-200,-200,31,15.9,0.7039
5/26/2020,18:00:00,-200,-200,22.6,-200,-200,28.6,18.7,0.7216
5/26/2020,19:00:00,-200,-200,22.7,-200,-200,26.7,19.5,0.6754
5/26/2020,20:00:00,-200,-200,20.3,-200,-200,25,24.4,0.7616
5/26/2020,21:00:00,-200,-200,13.1,-200,-200,22.8,28.4,0.7804
5/26/2020,22:00:00,-200,-200,10.9,-200,-200,21.7,29.2,0.7458
5/26/2020,23:00:00,-200,-200,13.3,-200,-200,21.1,30.9,0.7617
5/27/2020,0:00:00,-200,-200,9.5,-200,-200,19.9,36.3,0.8349
5/27/2020,1:00:00,-200,-200,6.6,-200,-200,18.6,39.3,0.8355
5/27/2020,2:00:00,-200,-200,3.6,-200,-200,18.6,38.8,0.8228
5/27/2020,3:00:00,-200,-200,2.3,-200,-200,19,38.9,0.8468
5/27/2020,4:00:00,-200,-200,2,-200,-200,18,40.9,0.8394
5/27/2020,5:00:00,-200,-200,4.1,-200,-200,15.5,48.6,0.8505
5/27/2020,6:00:00,-200,-200,6.5,-200,-200,16,47.9,0.8659
5/27/2020,7:00:00,-200,-200,24.8,-200,-200,17,46,0.883
5/27/2020,8:00:00,-200,-200,34.4,-200,-200,19,41.6,0.9039
5/27/2020,9:00:00,-200,-200,24.5,-200,-200,21.8,35,0.9002
5/27/2020,10:00:00,-200,-200,9,-200,-200,25.6,28,0.9088
5/27/2020,11:00:00,-200,-200,8.4,-200,-200,26.4,23.1,0.7853
5/27/2020,12:00:00,-200,-200,11.5,-200,-200,27.1,24.2,0.856
5/27/2020,13:00:00,-200,-200,12.1,-200,-200,27.5,20.9,0.7565
5/27/2020,14:00:00,-200,-200,10.1,-200,-200,29.5,19.7,0.8015
5/27/2020,15:00:00,-200,-200,11.9,-200,-200,30.6,18.6,0.8014
5/27/2020,16:00:00,-200,-200,11.3,-200,-200,31.3,15.8,0.7106
5/27/2020,17:00:00,-200,-200,20.2,-200,-200,29.4,21,0.8452
5/27/2020,18:00:00,-200,-200,24.8,-200,-200,27,23.5,0.8256
5/27/2020,19:00:00,-200,-200,20.3,-200,-200,25.8,26.7,0.8758
5/27/2020,20:00:00,-200,-200,16.2,-200,-200,23.7,28.4,0.8225
5/27/2020,21:00:00,-200,-200,13.3,-200,-200,21.3,33,0.8284
5/27/2020,22:00:00,-200,-200,10.3,-200,-200,20.5,35.3,0.8435
5/27/2020,23:00:00,-200,-200,9.6,-200,-200,19.4,38.1,0.8511
5/28/2020,0:00:00,-200,-200,7.8,-200,-200,19.4,40.7,0.9045
5/28/2020,1:00:00,-200,-200,6.1,-200,-200,17.8,44.9,0.903
5/28/2020,2:00:00,-200,-200,6.2,-200,-200,16.6,49.7,0.9295
5/28/2020,3:00:00,-200,-200,3.8,-200,-200,16.5,48.6,0.9028
5/28/2020,4:00:00,-200,-200,2.8,-200,-200,15.2,53.6,0.919
5/28/2020,5:00:00,-200,-200,3.4,-200,-200,15.5,51.7,0.9019
5/28/2020,6:00:00,-200,-200,8.2,-200,-200,14.9,54.8,0.9247
5/28/2020,7:00:00,-200,-200,19.2,-200,-200,16.3,51.3,0.9416
5/28/2020,8:00:00,-200,-200,22.6,-200,-200,18.4,45.7,0.9559
5/28/2020,9:00:00,-200,-200,19.4,-200,-200,20.8,43.6,1.0614
5/28/2020,10:00:00,-200,-200,9.6,-200,-200,24.3,35.1,1.0477
5/28/2020,11:00:00,-200,-200,9.8,-200,-200,26.4,29.3,0.9889
5/28/2020,12:00:00,-200,-200,14.4,-200,-200,28.3,25,0.9495
5/28/2020,13:00:00,-200,-200,12.1,-200,-200,28.9,23.7,0.9285
5/28/2020,14:00:00,-200,-200,13.5,-200,-200,28.5,25.8,0.9931
5/28/2020,15:00:00,1.7,-200,12.3,133,115,29.6,18.9,0.7692
5/28/2020,16:00:00,1.7,-200,12.2,131,117,28,23.2,0.8613
5/28/2020,17:00:00,2.1,-200,12.5,133,105,23.6,41,1.1786
5/28/2020,18:00:00,2.2,-200,13.9,141,114,21.5,48.1,1.2148
5/28/2020,19:00:00,1.8,-200,11.4,112,103,22.1,44.1,1.1573
5/28/2020,20:00:00,1.8,-200,10.4,147,119,20.2,47.2,1.1043
5/28/2020,21:00:00,0.9,-200,7,104,102,20,47.6,1.103
5/28/2020,22:00:00,1,-200,7,97,96,19.8,46.8,1.0697
5/28/2020,23:00:00,2,-200,11.3,128,109,19.6,47,1.0606
5/29/2020,0:00:00,1.8,-200,9.2,138,119,19.3,46.3,1.0279
5/29/2020,1:00:00,1.1,-200,6.8,93,103,18.5,48.7,1.0286
5/29/2020,2:00:00,0.6,-200,5.1,71,84,18,51.4,1.0504
5/29/2020,3:00:00,0.3,-200,3.4,-200,-200,17.9,50.8,1.0355
5/29/2020,4:00:00,-200,-200,4.3,44,59,17.7,51.9,1.0379
5/29/2020,5:00:00,-200,-200,1.5,18,29,17.7,49.7,0.997
5/29/2020,6:00:00,0.1,-200,2,41,45,17.9,46.1,0.9383
5/29/2020,7:00:00,0.5,-200,4,84,80,18.4,43.9,0.9192
5/29/2020,8:00:00,0.6,-200,4,77,77,18.9,42.1,0.9081
5/29/2020,9:00:00,0.5,-200,4,73,68,19.2,39.7,0.8728
5/29/2020,10:00:00,0.7,-200,4.2,72,66,20.8,36.6,0.8878
5/29/2020,11:00:00,0.7,-200,4.5,77,70,21.3,35.8,0.8975
5/29/2020,12:00:00,0.9,-200,6,82,74,21.8,34.9,0.9004
5/29/2020,13:00:00,0.7,-200,4.8,67,64,22.8,31.4,0.8615
5/29/2020,14:00:00,0.4,-200,3.8,59,60,22.9,31.3,0.862
5/29/2020,15:00:00,0.5,-200,4.2,61,63,22.9,30.7,0.8461
5/29/2020,16:00:00,0.6,-200,5.1,76,75,23.8,29.2,0.8499
5/29/2020,17:00:00,0.6,-200,5.6,73,79,23.2,30.2,0.8442
5/29/2020,18:00:00,0.8,-200,5.8,87,83,22.4,31.3,0.8365
5/29/2020,19:00:00,1,-200,7,98,93,21.7,32.2,0.825
5/29/2020,20:00:00,1.2,-200,7.9,123,112,20.8,33.2,0.8061
5/29/2020,21:00:00,1,-200,6.5,102,103,20.1,35,0.8149
5/29/2020,22:00:00,1.3,-200,8.5,102,93,19.5,36.9,0.8258
5/29/2020,23:00:00,2.7,-200,13.7,142,112,19,38.2,0.8327
5/30/2020,0:00:00,2.7,-200,13.8,148,125,18.5,39.4,0.832
5/30/2020,1:00:00,1.6,-200,9.1,107,107,17.8,41.7,0.844
5/30/2020,2:00:00,0.6,-200,6.5,61,76,19.2,42,0.9248
5/30/2020,3:00:00,0.3,-200,6.2,-200,-200,17.8,44.8,0.9048
5/30/2020,4:00:00,-200,-200,5.2,43,55,17,47.7,0.9185
5/30/2020,5:00:00,0.1,-200,3.1,25,37,17.2,47.2,0.9178
5/30/2020,6:00:00,0.1,-200,2.9,32,45,17.3,47.6,0.9295
5/30/2020,7:00:00,0.2,-200,3.6,48,61,18.6,44.2,0.9385
5/30/2020,8:00:00,0.3,-200,2.7,60,67,20.2,37.8,0.8837
5/30/2020,9:00:00,0.3,-200,3,52,60,22,31.9,0.8335
5/30/2020,10:00:00,0.4,-200,3.7,58,64,25.5,25.9,0.8339
5/30/2020,11:00:00,0.3,-200,3.8,54,64,27.5,22.8,0.8249
5/30/2020,12:00:00,0.3,-200,4.2,52,59,28.7,20.7,0.8024
5/30/2020,13:00:00,0.1,-200,2.6,34,41,29.1,19.6,0.7771
5/30/2020,14:00:00,0.1,-200,2.8,41,46,29.8,18.4,0.7595
5/30/2020,15:00:00,0.2,-200,4.2,41,46,32,15,0.7028
5/30/2020,16:00:00,0.6,-200,6.2,65,77,30.3,17,0.7232
5/30/2020,17:00:00,0.5,-200,5.2,65,83,31.7,16.2,0.745
5/30/2020,18:00:00,0.9,-200,7.7,84,90,29.2,19.6,0.7817
5/30/2020,19:00:00,1.1,-200,8.8,89,95,27.4,23.8,0.858
5/30/2020,20:00:00,1.3,-200,10.1,114,113,25,26.9,0.8408
5/30/2020,21:00:00,1.5,-200,9.8,127,128,23.6,30.1,0.8663
5/30/2020,22:00:00,1.2,-200,8.4,117,117,22.3,33.6,0.8913
5/30/2020,23:00:00,0.4,-200,5.4,46,64,21.4,36.9,0.9271
5/31/2020,0:00:00,0.2,-200,4.3,16,28,20.6,39.9,0.9597
5/31/2020,1:00:00,0.3,-200,4.8,27,46,19.7,43.2,0.9812
5/31/2020,2:00:00,-200,-200,2.1,4,8,19.7,42.4,0.9636
5/31/2020,3:00:00,-200,-200,1.4,-200,-200,18.9,45,0.9703
5/31/2020,4:00:00,-200,-200,1.3,19,32,18.7,45.4,0.9694
5/31/2020,5:00:00,-200,-200,2.3,48,57,16.4,52.4,0.9709
5/31/2020,6:00:00,0.5,-200,6.5,82,60,16.6,52.1,0.9785
5/31/2020,7:00:00,1.6,-200,14.2,167,83,17.4,50.9,1.0017
5/31/2020,8:00:00,3.6,-200,22.7,248,129,19.3,46,1.0185
5/31/2020,9:00:00,2.2,-200,16.3,213,137,20.9,43.6,1.0683
5/31/2020,10:00:00,1.6,-200,14.1,161,121,25.6,33.3,1.0773
5/31/2020,11:00:00,1.4,-200,12.6,144,123,28.9,26,1.0188
5/31/2020,12:00:00,1.4,-200,13.1,127,120,30.3,22.8,0.9695
5/31/2020,13:00:00,1.5,-200,14.2,116,119,30.9,24.4,1.0724
5/31/2020,14:00:00,1.3,-200,13.8,124,121,30.5,26.2,1.1278
5/31/2020,15:00:00,1.2,-200,12.1,115,111,30.7,23.4,1.015
5/31/2020,16:00:00,1.8,-200,15.7,150,128,28.1,29.8,1.1132
5/31/2020,17:00:00,3,-200,21.4,221,159,26.9,32.2,1.1267
5/31/2020,18:00:00,3.5,-200,25,227,161,26,34.6,1.1485
5/31/2020,19:00:00,2.4,-200,16.6,156,116,24.5,37.7,1.1454
5/31/2020,20:00:00,1.1,-200,10.7,97,96,21.7,46.9,1.2044
5/31/2020,21:00:00,0.8,-200,7.5,78,69,19.3,68.8,1.519
5/31/2020,22:00:00,0.4,-200,5.3,60,58,17.6,81.6,1.6296
5/31/2020,23:00:00,0.6,-200,6.5,61,59,17.8,80.3,1.6212
6/1/2020,0:00:00,0.3,-200,4.7,46,45,18.6,75.7,1.6074
6/1/2020,1:00:00,-200,-200,2.9,17,23,19.6,68.4,1.5443
6/1/2020,2:00:00,-200,-200,2,18,26,18,76.4,1.5608
6/1/2020,3:00:00,-200,-200,1.1,-200,-200,17.3,77.2,1.5104
6/1/2020,4:00:00,-200,-200,1.3,16,24,16.5,82.3,1.5318
6/1/2020,5:00:00,0.1,-200,2.4,39,41,16.8,81.3,1.5452
6/1/2020,6:00:00,0.3,-200,6.1,107,65,17.3,78.6,1.5412
6/1/2020,7:00:00,1.4,-200,12.5,190,94,16.9,80.9,1.5472
6/1/2020,8:00:00,2.7,-200,19.5,236,100,17.1,79.8,1.542
6/1/2020,9:00:00,2.3,-200,15.2,227,103,18.5,70.3,1.4826
6/1/2020,10:00:00,1.8,-200,12,211,89,19.6,66.7,1.5023
6/1/2020,11:00:00,1.6,-200,12.4,201,86,20.4,63.1,1.4969
6/1/2020,12:00:00,1.9,-200,15.9,191,89,21.6,61.8,1.5775
6/1/2020,13:00:00,2.5,-200,15.7,192,88,24,49.3,1.4509
6/1/2020,14:00:00,1.6,-200,13.5,143,73,25.7,43.8,1.4262
6/1/2020,15:00:00,1.5,-200,12.4,148,78,24.6,47.5,1.4487
6/1/2020,16:00:00,2.5,-200,17.1,183,95,24.8,47.4,1.4628
6/1/2020,17:00:00,3.6,-200,22,216,109,23.7,50.5,1.4636
6/1/2020,18:00:00,3.5,-200,19.9,184,95,23,53.8,1.4968
6/1/2020,19:00:00,4.8,-200,27.9,248,101,21.5,65.8,1.6688
6/1/2020,20:00:00,3.7,-200,19.7,221,88,21,66.9,1.6436
6/1/2020,21:00:00,2.1,-200,15.7,159,77,20.6,68.1,1.6329
6/1/2020,22:00:00,1.6,-200,12,136,75,20.5,66.9,1.5914
6/1/2020,23:00:00,2.2,-200,13.1,168,81,20.2,65.2,1.5251
6/2/2020,0:00:00,0.8,-200,9.2,95,57,19.5,68,1.5269
6/2/2020,1:00:00,-200,-200,7.5,70,49,19.9,66.4,1.5203
6/2/2020,2:00:00,-200,-200,4.9,43,38,19.1,69,1.5043
6/2/2020,3:00:00,-200,-200,5.2,-200,-200,18.5,70.7,1.4962
6/2/2020,4:00:00,-200,-200,3.2,30,31,18.9,67.8,1.4689
6/2/2020,5:00:00,-200,-200,2.4,22,23,20,63.7,1.4742
6/2/2020,6:00:00,-200,-200,2.8,25,22,19.8,64.7,1.4769
6/2/2020,7:00:00,-200,-200,3.9,48,33,19.7,65.3,1.4843
6/2/2020,8:00:00,-200,-200,6.9,73,43,20.8,62,1.5002
6/2/2020,9:00:00,-200,-200,8.5,95,53,22.2,56.6,1.4973
6/2/2020,10:00:00,-200,-200,8.9,86,54,24.3,49,1.4724
6/2/2020,11:00:00,-200,-200,8.8,102,62,25,46.5,1.4492
6/2/2020,12:00:00,-200,-200,7.4,80,53,28.9,34.8,1.3603
6/2/2020,13:00:00,-200,-200,4.7,36,34,29.6,33.4,1.3581
6/2/2020,14:00:00,-200,-200,4.8,32,30,30.9,30.7,1.3493
6/2/2020,15:00:00,-200,-200,6.8,46,37,31.8,31,1.4286
6/2/2020,16:00:00,-200,-200,8.9,61,47,31.4,31.2,1.4127
6/2/2020,17:00:00,-200,-200,8.1,59,44,28.9,35.7,1.3985
6/2/2020,18:00:00,-200,-200,10.5,76,53,27.2,42.5,1.5135
6/2/2020,19:00:00,-200,-200,14.8,145,88,26.2,46.4,1.5573
6/2/2020,20:00:00,-200,-200,11.8,140,95,24.5,51,1.5454
6/2/2020,21:00:00,-200,-200,8.7,102,82,22.8,56.1,1.5353
6/2/2020,22:00:00,-200,-200,8.7,89,59,21.9,60.9,1.5799
6/2/2020,23:00:00,-200,-200,6.9,62,43,21.7,61,1.5617
6/3/2020,0:00:00,-200,-200,7.3,69,51,20.8,64.8,1.568
6/3/2020,1:00:00,-200,-200,6.9,63,49,20.3,70.9,1.6699
6/3/2020,2:00:00,-200,-200,4.6,31,36,18.9,79,1.704
6/3/2020,3:00:00,-200,-200,1.3,-200,-200,18.1,64.6,1.3276
6/3/2020,4:00:00,-200,-200,1.7,17,24,18.6,64.5,1.3655
6/3/2020,5:00:00,-200,-200,3.2,61,58,17.6,67.4,1.346
6/3/2020,6:00:00,-200,-200,10.1,184,73,17.6,67.6,1.3479
6/3/2020,7:00:00,-200,-200,19.9,248,74,19,61.7,1.3393
6/3/2020,8:00:00,-200,-200,20.2,220,97,20,57.4,1.3268
6/3/2020,9:00:00,-200,-200,20.8,243,108,22.6,45.9,1.2418
6/3/2020,10:00:00,-200,-200,15.1,164,93,27.3,34.3,1.2284
6/3/2020,11:00:00,-200,-200,10.9,-200,-200,27.4,31,1.1184
6/3/2020,12:00:00,-200,-200,11.1,-200,-200,26.2,33.6,1.1244
6/3/2020,13:00:00,-200,-200,12.1,-200,-200,26.8,32.4,1.1263
6/3/2020,14:00:00,-200,-200,8.6,-200,-200,28.7,27.7,1.071
6/3/2020,15:00:00,-200,-200,9.7,-200,-200,28.7,25,0.9684
6/3/2020,16:00:00,-200,-200,11,-200,-200,29.1,22.3,0.8811
6/3/2020,17:00:00,-200,-200,16.6,-200,-200,29,24.5,0.9655
6/3/2020,18:00:00,-200,-200,14.7,-200,-200,27.2,28.3,1.0016
6/3/2020,19:00:00,-200,-200,19.5,-200,-200,25.3,30,0.952
6/3/2020,20:00:00,-200,-200,14.5,-200,-200,24.1,34.8,1.0333
6/3/2020,21:00:00,-200,-200,7.8,-200,-200,23,43.1,1.1993
6/3/2020,22:00:00,-200,-200,7.8,-200,-200,22.1,43.9,1.1521
6/3/2020,23:00:00,-200,-200,7.8,-200,-200,21,48.1,1.178
6/4/2020,0:00:00,-200,-200,8.5,-200,-200,20.6,49.2,1.1754
6/4/2020,1:00:00,-200,-200,5.7,-200,-200,21.2,47.6,1.1799
6/4/2020,2:00:00,-200,-200,4.5,-200,-200,21,50.1,1.2338
6/4/2020,3:00:00,-200,-200,5.6,-200,-200,20.1,53.1,1.2342
6/4/2020,4:00:00,-200,-200,4.6,-200,-200,19,54,1.1745
6/4/2020,5:00:00,-200,-200,1.2,-200,-200,19.2,51.1,1.124
6/4/2020,6:00:00,-200,-200,3.4,-200,-200,19.2,53.1,1.1662
6/4/2020,7:00:00,-200,-200,17,-200,-200,20.6,49,1.1748
6/4/2020,8:00:00,-200,-200,10,-200,-200,21.8,41.9,1.077
6/4/2020,9:00:00,-200,-200,6,-200,-200,22.8,37.6,1.0315
6/4/2020,10:00:00,-200,-200,5.7,-200,-200,24.8,31.3,0.9646
6/4/2020,11:00:00,-200,-200,6.9,-200,-200,26,29.4,0.976
6/4/2020,12:00:00,-200,-200,9.5,-200,-200,27,27.8,0.9731
6/4/2020,13:00:00,-200,-200,11.1,-200,-200,27,29.3,1.0277
6/4/2020,14:00:00,-200,-200,8.1,-200,-200,27,29.6,1.0419
6/4/2020,15:00:00,-200,-200,10.2,-200,-200,25.8,32.6,1.072
6/4/2020,16:00:00,2.7,-200,13.3,-200,-200,26.2,32.6,1.0892
6/4/2020,17:00:00,3.6,-200,16.6,-200,-200,28.3,27.5,1.0418
6/4/2020,18:00:00,3.3,-200,16.9,-200,-200,26.5,29.7,1.0123
6/4/2020,19:00:00,3.6,-200,17.5,-200,-200,25.7,31.8,1.0317
6/4/2020,20:00:00,2.9,-200,13.1,-200,-200,24.4,35.2,1.0632
6/4/2020,21:00:00,1.9,-200,9.2,-200,-200,23.5,36.9,1.0518
6/4/2020,22:00:00,2,-200,10,-200,-200,22.4,41,1.1006
6/4/2020,23:00:00,2.9,-200,13.1,-200,-200,21.7,44.7,1.1451
6/5/2020,0:00:00,2.7,-200,12.9,-200,-200,21.1,48.1,1.1864
6/5/2020,1:00:00,1.5,-200,7.8,-200,-200,20.7,50,1.203
6/5/2020,2:00:00,1.6,-200,9.2,-200,-200,19.8,53.1,1.2093
6/5/2020,3:00:00,1.3,-200,6.9,-200,-200,19.8,53.6,1.2214
6/5/2020,4:00:00,0.7,-200,4.5,37,63,19.6,54.8,1.236
6/5/2020,5:00:00,0.7,-200,4.9,57,71,19.3,57.3,1.265
6/5/2020,6:00:00,1.2,-200,7.9,131,91,19.7,58.4,1.3254
6/5/2020,7:00:00,1.5,-200,7.4,171,95,19.8,59.4,1.3554
6/5/2020,8:00:00,1.5,-200,8,187,96,20.9,54.8,1.3387
6/5/2020,9:00:00,1.6,-200,7.6,133,81,22.4,47.9,1.2817
6/5/2020,10:00:00,1.1,-200,5.3,87,68,24.1,41.3,1.2202
6/5/2020,11:00:00,1.1,-200,5.3,61,57,25.9,36.9,1.2133
6/5/2020,12:00:00,1.4,-200,8,86,68,30.7,26,1.1287
6/5/2020,13:00:00,1.4,-200,8.4,83,72,30.3,25.2,1.0652
6/5/2020,14:00:00,1,-200,6,61,62,30.1,25.4,1.0641
6/5/2020,15:00:00,1.3,-200,7.3,80,75,27.6,35.1,1.2764
6/5/2020,16:00:00,1.9,-200,10.2,110,92,26.6,47.6,1.6315
6/5/2020,17:00:00,1.7,-200,9,108,89,30.4,31.3,1.3331
6/5/2020,18:00:00,2.3,-200,14,134,105,27.8,35,1.282
6/5/2020,19:00:00,2.4,-200,16.1,133,111,26.6,37.9,1.2994
6/5/2020,20:00:00,1.8,-200,8.2,118,102,23.4,44.4,1.2646
6/5/2020,21:00:00,0.6,-200,3.8,17,30,23,51.1,1.4175
6/5/2020,22:00:00,0.8,-200,5.6,26,43,22.1,53.5,1.4087
6/5/2020,23:00:00,1.7,-200,8,55,67,21.6,53.6,1.3674
6/6/2020,0:00:00,1.1,-200,5.6,39,58,21.9,52.7,1.365
6/6/2020,1:00:00,0.6,-200,3.8,15,24,21.3,54.9,1.3707
6/6/2020,2:00:00,1.1,-200,6.6,47,58,17.5,79.1,1.5709
6/6/2020,3:00:00,1.1,-200,7,-200,-200,17.6,78.6,1.5722
6/6/2020,4:00:00,1,-200,5.2,49,62,17.1,81.8,1.5816
6/6/2020,5:00:00,0.5,-200,2.4,21,34,16.6,80.2,1.5002
6/6/2020,6:00:00,0.7,-200,3.1,33,46,16.8,77.4,1.4739
6/6/2020,7:00:00,1,-200,5.2,63,62,18.3,66.5,1.381
6/6/2020,8:00:00,1.2,-200,5.9,73,70,20.4,55.8,1.3196
6/6/2020,9:00:00,0.7,-200,2.8,51,54,21.6,45.3,1.1533
6/6/2020,10:00:00,0.9,-200,3.4,61,61,23.1,39.4,1.0983
6/6/2020,11:00:00,0.8,-200,3,52,53,25.4,31.6,1.0058
6/6/2020,12:00:00,0.8,-200,3.4,49,49,26.6,29,0.9928
6/6/2020,13:00:00,0.5,-200,2.3,40,48,25.9,28.8,0.9475
6/6/2020,14:00:00,0.5,-200,2.7,36,45,27,28,0.981
6/6/2020,15:00:00,0.7,-200,3.6,51,60,23.6,38.1,1.0917
6/6/2020,16:00:00,0.9,-200,4.2,56,59,25.9,32,1.0529
6/6/2020,17:00:00,1,-200,4.9,71,67,26.3,31.5,1.0643
6/6/2020,18:00:00,1.2,-200,5.9,79,72,23.9,36.8,1.0774
6/6/2020,19:00:00,1.3,-200,6.6,117,88,23.7,36.8,1.0609
6/6/2020,20:00:00,1.6,-200,7.6,127,94,22.5,37.8,1.0157
6/6/2020,21:00:00,1.4,-200,7,118,89,21.8,39.2,1.0115
6/6/2020,22:00:00,1.7,-200,7.5,130,96,20.9,42.6,1.04
6/6/2020,23:00:00,1.7,-200,8.4,131,98,20,45.6,1.0555
6/7/2020,0:00:00,1.4,-200,7,102,95,19.3,47.9,1.059
6/7/2020,1:00:00,0.8,-200,3.9,48,64,18.7,49,1.0462
6/7/2020,2:00:00,0.4,-200,2.6,22,38,17.8,54.1,1.0938
6/7/2020,3:00:00,0.3,-200,2,-200,-200,18.6,52.7,1.1206
6/7/2020,4:00:00,-200,-200,2.1,22,34,17.2,57.9,1.127
6/7/2020,5:00:00,0.5,-200,2.4,44,40,18.2,54.1,1.1155
6/7/2020,6:00:00,1.5,-200,9.6,167,76,17.3,57.6,1.1289
6/7/2020,7:00:00,2.6,-200,15.4,220,90,19.9,49.4,1.1354
6/7/2020,8:00:00,4.3,-200,25,285,118,21.7,44.2,1.1321
6/7/2020,9:00:00,3.1,-200,15.1,272,118,23.5,40,1.1386
6/7/2020,10:00:00,2.9,-200,17.4,238,122,28.4,29.7,1.1345
6/7/2020,11:00:00,2.5,-200,14.1,207,120,31.6,24.1,1.0994
6/7/2020,12:00:00,1.9,-200,11.8,152,132,31.3,24.1,1.0816
6/7/2020,13:00:00,2.5,-200,14.9,185,115,34.4,20.4,1.0857
6/7/2020,14:00:00,2.5,-200,16,184,127,33.7,21.3,1.0988
6/7/2020,15:00:00,2.8,-200,16.5,205,126,35.9,18.9,1.0999
6/7/2020,16:00:00,2.3,-200,15.2,172,113,34.3,19.4,1.0279
6/7/2020,17:00:00,3.3,-200,18.9,227,124,33.5,19.9,1.0112
6/7/2020,18:00:00,2.8,-200,19,187,108,30.5,24.2,1.0386
6/7/2020,19:00:00,4.8,-200,28.9,290,142,30.3,26.2,1.1161
6/7/2020,20:00:00,2.5,-200,13.4,155,125,27,36.7,1.2898
6/7/2020,21:00:00,2,-200,10.9,108,116,24.6,41.9,1.2752
6/7/2020,22:00:00,1.8,-200,8.9,94,101,23.3,44.5,1.2566
6/7/2020,23:00:00,1.7,-200,8.5,103,101,22.4,46.9,1.2544
6/8/2020,0:00:00,1.3,-200,6.7,78,92,21.7,50.8,1.3019
6/8/2020,1:00:00,0.7,-200,4.2,38,55,21,51.9,1.2794
6/8/2020,2:00:00,0.5,-200,2.5,26,42,20.5,54.3,1.2926
6/8/2020,3:00:00,0.4,-200,1.7,-200,-200,20.9,52.5,1.2852
6/8/2020,4:00:00,0.3,-200,1.4,19,30,21,53.1,1.3031
6/8/2020,5:00:00,0.5,-200,2.8,35,40,19.6,57.1,1.2851
6/8/2020,6:00:00,1.4,-200,8.8,126,69,18.2,62.3,1.2903
6/8/2020,7:00:00,3.3,-200,19.4,309,100,19.5,57.7,1.2966
6/8/2020,8:00:00,5.8,-200,36.1,376,125,21.6,51.7,1.313
6/8/2020,9:00:00,5,-200,27.1,441,174,23.9,44.4,1.3029
6/8/2020,10:00:00,3.5,-200,19,309,171,28.1,35.2,1.312
6/8/2020,11:00:00,2.9,-200,16.9,220,149,31.4,28.6,1.298
6/8/2020,12:00:00,2.5,-200,15.7,168,124,33.7,25.5,1.3095
6/8/2020,13:00:00,2.3,-200,14.1,149,119,35.9,20.8,1.2103
6/8/2020,14:00:00,2.4,-200,16.5,160,130,37.5,18.1,1.1529
6/8/2020,15:00:00,2.6,-200,14.8,177,143,37.7,17.7,1.1383
